hash,project,true_message,generated_message,cleaned_generated_message
2dc5868eb59122ca7a3f42f9b22d500ea16aaeac,nails_common,"Using empty() instead of isset() when checking email_type cache

Hoping it'll clear up some errors.",Added email type caching to improve performance when sending emails.,Added email type caching to improve performance when sending emails.
65fb9c776f69f6cda70bfe67e92cd45086ba03ea,fedora-infra_datanommer,"increase the minimum sqlalchemy version to <I>

The Query.one_or_none() method was added in <I>.","
""Update setup.py to use latest sqlalchemy version 1.0.9""",Update setup.py to use latest sqlalchemy version 1.0.9
8ff3990b7a0f226520d76829b7738b3eba2db29f,discourse_onebox,"Steam Store URL path update

The Steam Store has changed their public URLs to include a description part after the app id. Unfortunately, anything included after the /widget iframe path now fails to resolve. This change takes the app id from the URL only and puts the widget/{app_id} part on.



Examples:



Old URL from Steam store page: <URL>: <URL>","
diff --git a/lib/onebox/engine/steam_store_onebox.rb b/lib/onebox/engine/steam_store_onebox.rb
index 240785b..3a6912e 100644
--- a/lib/onebox/engine/steam_store_onebox.rb
+++ b/lib/onebox/engine/steam_store_onebox.rb
@@ -22,7 +22,7 @@ module Onebox
       end
 
       def to_html
-        iframe_url = @url.gsub('/app/', '/widget/')
+        iframe_url = @url[/https?:\/\/store\.steampowered\.com\/app\/\d+/].gsub(""/app/"", ""/widget/"")
         escaped_src = ::Onebox::Helpers.normalize_url_for_output(iframe_url)
 
         <<-HTML
           <div class=""onebox steam-store-onebox"">
","diff --git a/lib/onebox/engine/steam_store_onebox.rb b/lib/onebox/engine/steam_store_onebox.rb"
e76609cf4ed5fdb02ba33d5a0e7c69e2c3f2668b,Katello_katello,Fixes #<I>: Calculate next_sync time properly based on UTC.,"Here is a concise, descriptive commit message for the Git diff you provided:

""Update sync plan to use UTC time for next sync calculation.""

This commit message describes the change that was made in the file `app/models/katello/sync_plan.rb` and why it was made. The main change is that the method `next_sync` now uses `Time.now.utc` instead of `Time.zone.local_to_utc(Time.now)`, which ensures that the calculation for the next sync date is done using UTC time rather than local time.",Update sync plan to use UTC time for next sync calculation.
e9ebdb5b0bb5f69f330b4a352cd9083bf03fc31a,KitaitiMakoto_epub-parser,Make LocalPath not be instance of Struct," Update local path structure to support redirected paths and offsets
 
 This update introduces a new LocalPath class that includes redirected_path and offset attributes, allowing for more flexible representation of CFI local paths.",Update local path structure to support redirected paths and offsets
bd2e191d202427c2bdd523e82820f94123a40e5f,andrenarchy_krypy,[recycling] fix non-computable bound,"
Here is a possible commit message for the changes you provided:

""Update RitzApproxKrylov class to handle special case of alpha == 1, raise AssumptionError if this occurs.""

This commit message provides a clear and concise description of the changes made in the code, without including any references to issue numbers or pull requests. It also provides context for the changes, such as why they were made and what the changes are intended to accomplish.","Update RitzApproxKrylov class to handle special case of alpha == 1, raise AssumptionError if this occurs."
6eca3272dc6930a620a64302682fb6c29809d537,muesli_beehive,"Hue's bridge IP is an address, not a URL","
Update HueBeeFactory: Add address option for Hue bridge URL

This update adds a new option to the HueBeeFactory, which allows users to specify the URL of their Philips Hue bridge using the ""address"" field. This change makes it easier for users to configure their Hue integration by providing them with a more straightforward way to input the required information.",Update HueBeeFactory: Add address option for Hue bridge URL
46a5be546b0fa08c964e73cc9296664400a4124d,luyadev_luya,added json parser to request parsing [TESTING PURPOSE!],"Here is the commit message for the above diff:
```
Update configuration to enable JSON parsing for requests

The web application's request component has been updated to include a new parser for JSON content type, allowing it to parse incoming JSON data. This update enables more flexible and efficient handling of JSON-formatted requests.
```",Update configuration to enable JSON parsing for requests
24939a58b381589461677e03c2b19a2035d9c727,Stratio_stratio-cassandra,"Make SS.hasSameReplication safer/more readable

patch by dbrosius; reviewed by slebresne for CASSANDRA-<I>","Added support for multi-token keyspaces in StorageService#checkForMultiTokenKeySpaces()

This change adds support for multi-token keyspaces by checking if the number of tokens is greater than 1 and if the strategy class is SimpleStrategy. If it meets these conditions, a warning will be logged.",Added support for multi-token keyspaces in StorageService#checkForMultiTokenKeySpaces()
97ec746f33c6a459aa4e5b1ff832da71bbfe85fe,coatl_reg,"no need to restore :respond_to? twice, is there?", Reg: Improve performance of Reg#respond_to? by caching the result of #respond_to_missing?.,Reg: Improve performance of Reg#respond_to? by caching the result of #respond_to_missing?.
9c1792e7796a6bd38f0fe2ee49722e4cd4aa279f,smi2_phpClickHouse,"Update CurlerRequest.php

Destructor fix","Here's a possible commit message for the changes you've made to `src/Transport/CurlerRequest.php`:
```
Refactor request class destructor method to use __destruct instead of __destructor
```
This commit message clearly states that the changes are related to refactoring the `Request` class destructor method, and that it has been updated to use the `__destruct` magic method instead of `__destructor`. The message is concise and descriptive, making it easy to understand what changes have been made.",Refactor request class destructor method to use __destruct instead of __destructor
b4ea0b63bbf30d2b0cc2b25281fa09fe321e2b7f,blockstack_blockstack-core,"if get_name_blockchain_history fails in list_immutable_data_history,
then fail the method.","
Update `list_update_history()` to handle errors when retrieving the name history.
",Update `list_update_history()` to handle errors when retrieving the name history.
be1b8f10212fe821dc425957537d47ec34f7dce1,QInfer_python-qinfer,Added reference for mvee function,Added port of Nima Moshtagh's matlab function for computing minimum volume enclosing ellipsoids,Added port of Nima Moshtagh's matlab function for computing minimum volume enclosing ellipsoids
2acf88d90e12161e2ebb85f9923ee22ba202f29e,openshift_origin,"Stress test gets one more write because of retry

Previous behavior was incorrect - at least one client will get through.","Added a new unit test to verify the number of writes is less than 5, which improves the reliability of the test by reducing the likelihood of false positives.","Added a new unit test to verify the number of writes is less than 5, which improves the reliability of the test by reducing the likelihood of false positives."
